Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Column1,OWS,DWS,WS,WS/48,2,OBPM,DBPM,BPM,VORP
390,Norman Powell,SG,29,LAC,57,1473,16.5,0.612,0.422,0.378,1.7,10.8,6.3,10.8,1.5,1,11.4,25.7,,1.7,1.3,3,0.098,,0.8,-0.8,0,0.8
361,Jusuf Nurkić,C,28,POR,52,1391,17.4,0.589,0.236,0.38,9.4,29.7,19.5,16.5,1.5,2.8,16.8,22.2,,1.2,1.6,2.8,0.097,,-0.5,0.7,0.2,0.8
259,Frank Kaminsky,C,29,HOU,9,42,14.6,0.4,0.583,0.333,5.2,21.2,13.1,24.8,1.2,4.7,0,13.6,,0.1,0,0.1,0.097,,1.3,1.7,3,0.1
80,Vlatko Čančar,PF,25,DEN,56,830,11.1,0.616,0.505,0.159,3.3,13.3,8.4,11.6,1.1,1.3,12.9,13.8,,0.9,0.7,1.7,0.097,,-1.6,-0.3,-1.8,0
43,Bismack Biyombo,C,30,PHO,58,835,14,0.55,0,0.352,11.2,22.4,16.7,8.7,1.1,8.7,18.3,13.9,,0.2,1.5,1.7,0.097,,-3.6,2.5,-1.1,0.2
438,Ben Simmons,PG,26,BRK,42,1105,13.5,0.559,0.009,0.243,4.2,22.2,13.4,31.1,2.4,1.9,27.2,14.3,,0.5,1.7,2.2,0.096,,-2.2,2.6,0.4,0.7
173,Draymond Green,PF,32,GSW,70,2209,12.1,0.589,0.274,0.227,3.2,21.9,12.7,28.2,1.5,2.2,27.9,13.1,,1.6,2.9,4.4,0.096,,-1.8,2.5,0.7,1.5
28,Scottie Barnes,PF,21,TOR,73,2558,16,0.529,0.217,0.245,7.4,15.3,11,20.1,1.5,2.2,11.9,20.4,,2.5,2.6,5.1,0.096,,0.8,-0.1,0.7,1.8
241,Jalen Johnson,SF,21,ATL,66,958,13.4,0.546,0.329,0.24,5.6,24.6,15,9.6,1.5,2.5,9.5,15.2,,0.8,1.2,1.9,0.096,,-1.4,1.3,-0.1,0.5
497,Lindy Waters III,SG,25,OKC,39,502,11.4,0.57,0.915,0.121,2.7,12.7,7.6,7.1,1.2,1.8,5.4,15.3,,0.5,0.5,1,0.096,,0.2,-0.4,-0.2,0.2
14,OG Anunoby,SF,25,TOR,64,2286,14.7,0.593,0.414,0.198,4.3,12.4,8,7.8,2.6,1.9,12.5,19.5,,1.8,2.7,4.5,0.095,,-0.3,0.7,0.4,1.4
123,Donte DiVincenzo,SG,26,GSW,69,1812,12.2,0.584,0.7,0.131,4.6,13.9,9.3,16.6,2.3,0.5,16.3,15,,1.5,2.1,3.6,0.095,,-0.9,1.1,0.2,1
196,Josh Hart,SF,27,POR,51,1704,12.8,0.586,0.309,0.328,6.4,21.9,14.1,16.1,1.5,0.5,16,12.6,,2.1,1.3,3.4,0.095,,-0.9,0.7,-0.2,0.8
512,Jaylin Williams,PF,20,OKC,47,873,11,0.557,0.473,0.234,4.7,24,14.2,10.4,1.4,1.3,12.5,13.4,,0.6,1.1,1.7,0.095,,-2.6,0.5,-2.1,0
282,Saben Lee,PG,23,PHO,20,292,12.9,0.53,0.226,0.56,4.1,10.1,7,24,2.3,0.3,16,18.2,,0.2,0.3,0.6,0.094,,-2.8,0.7,-2.1,0
157,Usman Garuba,PF,20,HOU,72,938,13.3,0.587,0.317,0.275,13.3,21.4,17.3,9.1,2.2,2.9,19.4,10.3,,1,0.8,1.8,0.094,,-1.7,0.6,-1,0.2
169,Devonte' Graham,PG,27,TOT,72,1311,12.6,0.552,0.787,0.305,1.6,8.9,5.2,19.6,1.6,1.1,9.6,17.1,,1.6,1,2.6,0.094,,0.2,-0.2,0,0.7
336,Malik Monk,SG,24,SAC,74,1655,16.7,0.588,0.502,0.263,2.2,11.2,6.8,25.1,1.3,1.1,14,25.8,,2.1,1.1,3.2,0.094,,1.8,-1.4,0.4,1
513,Jeenathan Williams,SG,23,POR,1,13,17.1,0.583,0.167,0,35.3,8.9,22.2,0,0,0,14.3,23.5,,0,0,0,0.094,,0.5,-4.3,-3.8,0
316,T.J. McConnell,PG,30,IND,74,1504,16.5,0.587,0.114,0.127,3.2,13.7,8.5,37.3,2.5,0.6,20.7,19,,1.7,1.2,2.9,0.093,,0.2,0.1,0.3,0.9
222,Bones Hyland,PG,22,LAC,11,205,16.4,0.512,0.528,0.13,5,14.6,9.8,29.2,2.2,0.9,9.5,26.9,,0.2,0.2,0.4,0.093,,-0.4,-0.8,-1.2,0
83,Jevon Carter,PG,27,MIL,78,1737,10.8,0.559,0.593,0.071,2.1,9.3,5.8,14.2,1.8,1.3,11.9,15.3,,1.1,2.2,3.4,0.093,,-2,1.3,-0.7,0.6
286,Caris LeVert,SG,28,CLE,73,2201,12.4,0.541,0.434,0.246,2.8,12.1,7.5,18.2,1.6,1,12.4,18.8,,1.2,3,4.3,0.093,,-1.1,0.8,-0.3,0.9
349,Svi Mykhailiuk,SF,25,CHO,16,328,13.7,0.599,0.528,0.241,2.9,6.7,4.7,14.7,1.5,1.1,9.1,16.8,,0.4,0.2,0.6,0.093,,0.1,-0.6,-0.5,0.1
424,Dario Šarić,PF,28,TOT,55,763,13.2,0.582,0.413,0.265,7.1,21.1,13.9,13.3,1.1,0.6,15.7,19.4,,0.6,0.9,1.5,0.093,,-1.8,0,-1.8,0.1
275,Anthony Lamb,SF,25,GSW,59,1168,10.9,0.609,0.647,0.196,5.3,14.3,9.9,10.4,1.1,1.4,13.8,13.9,,1.2,1.1,2.3,0.093,,-1.5,0.3,-1.2,0.2
85,Michael Carter-Williams,PG,31,ORL,1,2,10.7,0.568,,,0,0,0,0,0,0,0,18.9,,0,0,0,0.093,,-5.2,-4.8,-10,0
443,Marcus Smart,PG,28,BOS,60,1926,12.1,0.538,0.571,0.196,2.5,8,5.3,26.5,2.3,1,18,17.6,,1,2.6,3.7,0.092,,-1.8,0.8,-1,0.5
506,Aaron Wiggins,SG,24,OKC,67,1234,12,0.603,0.336,0.19,5.6,12,8.8,8.3,1.4,1.1,12.7,14.4,,1.2,1.1,2.4,0.092,,-1.7,-0.7,-2.3,-0.1
170,Jerami Grant,PF,28,POR,63,2246,16.1,0.606,0.393,0.375,2.7,11.8,7.3,10.4,1.1,2.1,9.8,22.9,,3.2,1.1,4.3,0.092,,1.3,-1.4,-0.1,1.1
78,Kentavious Caldwell-Pope,SG,29,DEN,74,2328,11.4,0.593,0.502,0.2,1.8,8.3,5.1,9.9,2.3,1.2,10.9,14,,1.9,2.5,4.4,0.091,,-1.7,0.6,-1,0.6
502,Coby White,SG,22,CHI,70,1626,12.4,0.571,0.593,0.121,1.1,12.3,6.8,15.9,1.6,0.4,9.9,17.6,,1.3,1.8,3.1,0.091,,-0.9,0.2,-0.6,0.6
462,Dalen Terry,SG,20,CHI,34,180,12.3,0.52,0.377,0.283,6.4,12.4,9.5,15.7,1.6,2.2,10.5,16.4,,0.1,0.2,0.3,0.091,,-1.7,0.9,-0.7,0.1
102,Torrey Craig,SF,32,PHO,75,1866,11,0.553,0.515,0.094,8,16.2,12.1,7.8,1.3,2.8,12.7,12.8,,1.2,2.3,3.5,0.091,,-1.6,0.6,-1,0.5
296,Kyle Lowry,PG,36,MIA,52,1663,12.3,0.558,0.634,0.279,2.9,12.8,7.6,23.1,1.7,1.2,15.7,16.8,,1.3,1.8,3.1,0.09,,-0.9,0.8,-0.1,0.8
96,John Collins,PF,25,ATL,68,2048,13.4,0.587,0.335,0.242,4,20,11.9,5.4,1,2.9,9.3,17,,1.9,2,3.8,0.09,,-1.6,0.2,-1.4,0.3
46,Bojan Bogdanović,PF,33,DET,59,1893,17.4,0.627,0.4,0.344,2,11.3,6.5,13.5,0.9,0.4,11.7,25.8,,3.1,0.4,3.6,0.09,,2.6,-1.8,0.8,1.4
74,Jared Butler,SG,22,OKC,3,27,13.1,0.563,0.375,0,0,4.1,2,20,7,0,20,15.5,,0,0.1,0.1,0.089,,-5.1,3.8,-1.4,0
507,Andrew Wiggins,SF,27,GSW,37,1190,14.7,0.564,0.425,0.136,5.7,11.4,8.6,10.5,1.8,2.1,7.9,21.5,,0.9,1.3,2.2,0.089,,-0.1,-0.4,-0.6,0.4
234,Quenton Jackson,PG,24,WAS,5,29,11.9,0.506,0.5,0.2,4,3.7,3.9,9.4,1.7,2.9,0,16.4,,0,0,0.1,0.089,,-2.9,-0.6,-3.5,0
264,Corey Kispert,SF,23,WAS,70,1985,11.4,0.663,0.662,0.147,1.8,8.9,5.5,5.7,0.8,0.3,8.3,13.7,,2.7,0.9,3.7,0.089,,-0.2,-1.3,-1.5,0.2
294,Robin Lopez,C,34,CLE,35,261,11.1,0.691,0.049,0.262,9.5,11.3,10.4,7.6,0.2,2.1,24.4,15.4,,0.2,0.3,0.5,0.089,,-3.4,0.1,-3.3,-0.1
467,Matisse Thybulle,SG,25,TOT,71,1200,10.5,0.552,0.585,0.111,3.9,9.7,6.8,5.9,3.4,2.4,8.3,10.6,,0.6,1.6,2.2,0.088,,-2.8,2.2,-0.6,0.4
282,Saben Lee,PG,23,TOT,22,302,12.9,0.538,0.227,0.534,4,9.8,6.8,24.4,2.4,0.3,17.5,18.6,,0.2,0.4,0.6,0.088,,-2.8,0.7,-2.2,0
42,Goga Bitadze,C,23,IND,21,202,13.9,0.551,0.269,0.462,13.7,13.2,13.5,12.1,2.1,4.3,16.1,15.5,,0.2,0.2,0.4,0.088,,-2.3,1.2,-1.1,0
309,Garrison Mathews,SG,26,ATL,7,56,11.1,0.621,0.722,0.167,0,13.9,6.8,4.6,0.9,0,4.9,15.3,,0.1,0,0.1,0.088,,-1.3,-1.7,-3,0
421,Matt Ryan,SF,25,MIN,21,177,10.9,0.614,0.828,0.121,1.3,6.2,3.8,8.4,0.8,0.5,6.1,15.7,,0.2,0.1,0.3,0.088,,0.1,-1.5,-1.4,0
99,Pat Connaughton,SG,30,MIL,60,1437,10.1,0.532,0.764,0.098,3.8,16.2,10.2,7,1.2,0.6,7,13.8,,0.7,1.9,2.6,0.087,,-1.3,0.3,-1,0.3
329,Shake Milton,SG,26,PHI,73,1462,12.5,0.58,0.302,0.239,3,11.5,7.4,20.5,0.8,0.8,14.3,18.2,,1.5,1.2,2.7,0.087,,-1.1,-0.9,-1.9,0
456,Edmond Sumner,SG,27,BRK,51,712,14.2,0.594,0.325,0.392,1.9,9.9,6,13.8,2.1,1.2,13.4,22.4,,0.6,0.7,1.3,0.086,,-2.3,-0.1,-2.4,-0.1
62,Bruce Brown,SG,26,DEN,77,2180,12.9,0.568,0.353,0.199,3.3,13,8.3,15.6,1.8,2,13.6,17.6,,1.4,2.5,3.9,0.086,,-1.2,0.5,-0.8,0.7
317,Jaden McDaniels,SF,22,MIN,76,2340,12,0.609,0.375,0.206,4.4,9.6,7.1,8.5,1.4,2.8,12.7,15.8,,1.9,2.3,4.2,0.086,,-1.7,0.4,-1.3,0.4
318,Jalen McDaniels,SF,25,PHI,20,317,10.3,0.559,0.221,0.326,5.7,16.5,11.2,5.8,1.3,0.9,9.2,15.3,,0.2,0.3,0.6,0.086,,-3.8,-1,-4.7,-0.2
281,Damion Lee,SG,30,PHO,71,1454,11,0.613,0.557,0.236,2.6,14,8.2,9.1,1,0.4,13.4,16.2,,1.2,1.4,2.6,0.086,,-1.2,-0.3,-1.5,0.2
280,A.J. Lawson,SG,22,TOT,13,63,14.1,0.622,0.615,0.115,3.7,14.9,9.3,2.5,0.8,0,3.5,20.3,,0.1,0,0.1,0.086,,-0.7,-2.1,-2.8,0
407,Josh Richardson,SG,29,NOP,19,451,11,0.56,0.573,0.16,2.3,10.1,6.2,10.1,2.7,1.9,11.9,15.1,,0.2,0.6,0.8,0.085,,-2.4,1.8,-0.6,0.2
305,Caleb Martin,PF,27,MIA,67,1982,11.4,0.576,0.436,0.208,4.8,15,9.7,7.8,1.6,1.6,11.6,14.5,,1.2,2.3,3.5,0.085,,-1.8,0.5,-1.3,0.3
347,Keegan Murray,SF,22,SAC,76,2258,12.2,0.596,0.642,0.109,4.3,13.2,8.8,5.3,1.3,1.5,7.1,15.8,,2.3,1.7,4,0.085,,0.3,-1,-0.7,0.7
424,Dario Šarić,PF,28,PHO,37,533,12.3,0.545,0.388,0.247,8,21.9,14.8,14.7,1.2,0.8,15.4,18.7,,0.3,0.7,0.9,0.085,,-2.3,0.3,-2,0
208,George Hill,PG,36,IND,9,126,10.6,0.652,0.591,0.182,0.9,11.5,6.2,13.2,2.3,2.1,17.4,9.6,,0.1,0.1,0.2,0.084,,-3.3,0.6,-2.6,0
492,T.J. Warren,SF,29,PHO,15,186,12.3,0.479,0.261,0.029,7.6,20.1,13.7,7.6,1.8,2.4,4.1,16.7,,0,0.3,0.3,0.084,,-2.2,0.5,-1.7,0
172,Danny Green,SG,35,CLE,6,45,10.7,0.723,0.833,0.083,2.6,5.2,3.9,0,2.2,2,19.4,15.3,,0,0.1,0.1,0.083,,-1.6,0,-1.5,0
345,Dejounte Murray,SG,26,ATL,71,2588,17.1,0.538,0.297,0.144,2.2,14,8,24.2,2,0.6,10.1,24.5,,2.2,2.2,4.5,0.083,,1.1,0,1.1,2
161,Taj Gibson,C,37,WAS,49,480,11.4,0.585,0.192,0.336,7.8,13.6,10.8,9.6,1.5,2.1,15.3,15.4,,0.4,0.5,0.8,0.083,,-3.6,0.5,-3.2,-0.1
32,Keita Bates-Diop,SF,27,SAS,63,1351,14.2,0.607,0.301,0.318,4.8,14.1,9.3,9,1.5,1.1,10,16,,1.8,0.6,2.3,0.083,,-0.1,-0.9,-1,0.3
40,Saddiq Bey,SF,23,TOT,73,2027,14.4,0.561,0.499,0.299,4.9,14.3,9.4,7.9,1.5,0.6,7.1,20.3,,2.4,1.2,3.5,0.083,,0.7,-1.2,-0.5,0.8
45,Bogdan Bogdanović,SG,30,ATL,52,1457,13.9,0.579,0.586,0.124,1.7,10.4,6,13.3,1.4,1.1,9.1,19.7,,1.6,0.9,2.5,0.083,,0.9,-0.7,0.2,0.8
178,Josh Green,SG,22,DAL,59,1509,11.2,0.641,0.44,0.249,4.2,9.4,6.7,9.8,1.4,0.2,14.2,14.6,,1.7,0.9,2.6,0.083,,-1.9,-0.6,-2.5,-0.2
448,Jalen Smith,PF,22,IND,67,1252,15.7,0.559,0.38,0.274,11.2,23.5,17.4,7.7,0.7,3.9,11.2,21,,1,1.1,2.2,0.083,,-1,-1.2,-2.2,-0.1
523,James Wiseman,C,21,TOT,41,776,16,0.598,0.063,0.263,9.1,25.8,17.3,5.5,0.4,2.8,11.9,21,,0.6,0.7,1.3,0.083,,-2,-1.3,-3.2,-0.2
39,Patrick Beverley,PG,34,CHI,19,522,9.2,0.488,0.667,0.147,4.4,16.7,10.7,15.5,1.4,2.4,13.5,10.6,,0.2,0.7,0.9,0.082,,-2.6,1.6,-1,0.1
498,Trendon Watford,PF,22,POR,59,1116,12.9,0.621,0.205,0.319,4.2,19.2,11.7,15.5,1.4,0.7,16.9,15.4,,1.2,0.8,1.9,0.082,,-1.7,-0.3,-1.9,0
47,Bol Bol,PF,23,ORL,67,1431,14.8,0.622,0.224,0.226,5.2,25.4,15.3,6.4,0.9,5.5,17.9,17.8,,0.3,2.1,2.4,0.082,,-1.5,1,-0.5,0.5
457,Cole Swider,SF,23,LAL,6,40,7.6,0.5,0.889,0,2.8,15.5,9.4,12.4,0,0,0,9.5,,0,0,0.1,0.082,,-2.9,-0.5,-3.4,0
492,T.J. Warren,PF-SF,29,TOT,41,676,13.8,0.552,0.245,0.13,4.3,15.1,9.8,8.6,1.6,1.6,6.6,19.8,,0.4,0.7,1.1,0.081,,-1.6,-0.3,-1.9,0
452,Lamar Stevens,PF,25,CLE,59,1060,9.5,0.529,0.328,0.198,5.1,16.7,10.9,3.9,1.1,1.6,8.2,13.4,,0.3,1.5,1.8,0.081,,-3,0.2,-2.8,-0.2
470,Obi Toppin,PF,24,NYK,64,945,12.4,0.546,0.599,0.1,3.1,17,10.1,8.3,1,1.2,7.9,19,,0.7,0.9,1.6,0.081,,-0.2,-0.7,-0.8,0.3
501,Russell Westbrook,PG,34,LAC,18,549,16.8,0.556,0.286,0.3,4.1,13.4,8.8,39,1.9,1.4,20.4,24.6,,0.3,0.6,0.9,0.08,,0.5,-0.6,0,0.3
206,Buddy Hield,SF,30,IND,77,2415,15.1,0.607,0.648,0.124,3,14.7,8.9,13,1.8,0.9,11.3,20.9,,2.4,1.7,4,0.08,,2.2,-0.6,1.6,2.2
492,T.J. Warren,PF,29,BRK,26,490,14.4,0.576,0.24,0.165,3.1,13.2,8.3,9,1.5,1.2,7.3,21,,0.4,0.5,0.8,0.08,,-1.4,-0.6,-2,0
57,Christian Braun,SG,21,DEN,72,1076,10,0.568,0.337,0.216,4.6,12.9,8.8,6.4,1.5,1.3,9.4,12.5,,0.7,1.1,1.8,0.08,,-2.5,0.1,-2.4,-0.1
315,CJ McCollum,SG,31,NOP,71,2492,15.8,0.542,0.406,0.17,2.4,11.3,6.9,25.6,1.3,1.4,11.4,26.5,,1.5,2.6,4.2,0.08,,1.7,-0.7,1,1.8
1,Precious Achiuwa,C,23,TOR,51,1054,14.3,0.541,0.258,0.324,9.2,23.6,15.9,6.5,1.3,2.7,11.9,19.1,,0.5,1.2,1.8,0.08,,-2,-0.9,-2.9,-0.2
354,Georges Niang,PF,29,PHI,75,1450,10.8,0.608,0.775,0.092,1.5,12.7,7.2,7.5,1,0.9,9,16.9,,1.1,1.3,2.4,0.08,,-0.4,-0.9,-1.4,0.2
34,Darius Bazley,PF,22,OKC,36,555,12.9,0.525,0.285,0.411,5.5,18.4,11.8,7.6,1.6,4.8,10.5,15.7,,0.1,0.8,0.9,0.079,,-1.8,0.8,-1.1,0.1
162,Josh Giddey,SG,20,OKC,74,2303,17.2,0.534,0.206,0.129,6.7,20.9,13.6,29.9,1.1,1.2,15.2,24.6,,1.2,2.6,3.8,0.079,,1.5,-0.4,1.1,1.8
192,Joe Harris,SG,31,BRK,71,1478,10.4,0.615,0.749,0.057,1.8,10.1,6.1,9.1,1.1,0.8,8.4,14.2,,1.4,1.1,2.4,0.079,,-0.8,-0.6,-1.4,0.2
182,Rui Hachimura,PF,24,LAL,29,650,12.5,0.556,0.266,0.239,4.8,17.2,11.2,3.9,0.6,1.7,6.1,17,,0.4,0.6,1.1,0.079,,-1.5,-0.3,-1.8,0
499,Peyton Watson,SG,20,DEN,19,99,14,0.599,0.229,0.057,7.2,18.2,12.8,4.2,0,5.4,10,17.5,,0.1,0.1,0.2,0.079,,-1.5,-0.6,-2.1,0
323,Jordan McLaughlin,PG,26,MIN,41,641,11.1,0.51,0.535,0.099,2.7,7.4,5.1,26.4,2.3,0.4,18.2,12.1,,0.4,0.6,1,0.078,,-1.7,0.5,-1.1,0.1
419,Ricky Rubio,PG,32,CLE,30,508,11.1,0.466,0.474,0.214,1.6,12.8,7.2,26.6,2.5,0.9,14.2,17.3,,0,0.8,0.8,0.077,,-3.6,1.4,-2.2,0
185,R.J. Hampton,PG,21,ORL,26,361,12.5,0.572,0.465,0.325,2.8,9.4,6.1,13.4,2.1,1.1,13.9,18,,0.2,0.4,0.6,0.077,,-1.6,0.3,-1.3,0.1
129,Jeff Dowtin,PG,25,TOR,24,246,10,0.508,0.286,0.125,2.6,8.5,5.3,15.9,1.6,0.8,7.8,11.1,,0.2,0.2,0.4,0.077,,-2.7,0.7,-2,0
280,A.J. Lawson,SG,22,DAL,12,61,13.4,0.608,0.64,0.12,3.8,13.6,8.7,2.6,0.8,0,3.7,20.3,,0.1,0,0.1,0.077,,-0.7,-2.4,-3,0
245,Stanley Johnson,SF,26,SAS,30,469,13.6,0.625,0.328,0.32,4.9,17.8,11.1,19.1,1.6,1.1,19.2,15.2,,0.5,0.3,0.7,0.076,,-0.8,-0.2,-1,0.1
169,Devonte' Graham,PG,27,SAS,19,500,14.1,0.561,0.745,0.365,1.5,9.6,5.4,21.1,1.2,1,9.7,20.4,,0.7,0.1,0.8,0.076,,1.3,-1.5,-0.3,0.2
38,Dāvis Bertāns,PF,30,DAL,43,448,10.6,0.606,0.886,0.086,2.1,9.5,5.8,6.5,1.1,1.2,6.4,15.7,,0.4,0.3,0.7,0.076,,-0.5,-1.2,-1.7,0
216,Danuel House Jr.,SF,29,PHI,52,726,9.3,0.611,0.594,0.276,1.5,12,6.8,7,0.9,1.2,10.8,13.2,,0.5,0.6,1.2,0.076,,-2.2,-0.4,-2.6,-0.1
34,Darius Bazley,PF,22,TOT,41,582,12.7,0.522,0.295,0.404,5.4,18.5,11.8,8.1,1.7,4.9,11.3,15.8,,0.1,0.8,0.9,0.075,,-2,0.9,-1.1,0.1
179,AJ Griffin,SF,19,ATL,69,1325,12.6,0.577,0.488,0.083,2.8,9.2,6,7,1.4,0.8,6.9,17.8,,1.3,0.8,2.1,0.075,,-0.2,-0.4,-0.7,0.5
467,Matisse Thybulle,SG,25,POR,22,609,11,0.566,0.62,0.117,3.8,10.8,7.3,6.7,3,2.6,10,11.5,,0.3,0.6,0.9,0.074,,-2.3,1.1,-1.2,0.1
111,Terence Davis,SG,25,SAC,61,788,14.1,0.583,0.664,0.122,2.9,16.8,10,11.2,2.5,1.3,12.2,22,,0.3,0.9,1.2,0.074,,-0.6,0,-0.6,0.3
6,Nickeil Alexander-Walker,SG,24,UTA,36,528,13,0.609,0.512,0.229,1.7,10.3,6.1,20,2.2,2.2,19.4,18.4,,0.3,0.5,0.8,0.074,,-0.6,1.1,0.4,0.3
40,Saddiq Bey,SF,23,DET,52,1500,14.3,0.552,0.483,0.345,4.2,13.9,8.9,8.5,1.6,0.7,7.2,21.3,,1.5,0.8,2.3,0.074,,0.5,-1.1,-0.7,0.5
39,Patrick Beverley,PG,34,TOT,64,1733,8.6,0.53,0.659,0.19,2.9,11.9,7.5,13.2,1.5,1.9,13.7,10.6,,0.7,2,2.7,0.074,,-3,1.5,-1.6,0.2
68,Troy Brown Jr.,SF,23,LAL,72,1774,9.5,0.561,0.607,0.083,3.8,13.5,8.8,6.4,1.5,0.8,9.4,12.1,,0.9,1.9,2.7,0.074,,-1.9,0.8,-1.1,0.4
273,Jonathan Kuminga,PF,20,GSW,64,1331,12.8,0.592,0.296,0.271,5.4,12.3,8.9,12.5,1.4,1.9,14.7,19.6,,0.8,1.3,2.1,0.074,,-2,-0.2,-2.1,0
401,Cam Reddish,SF,23,NYK,20,438,10.6,0.558,0.412,0.243,1.8,6,3.9,6.4,1.7,1.7,9.1,16.3,,0.3,0.4,0.7,0.073,,-2.3,0,-2.3,0
304,Naji Marshall,SF,25,NOP,73,1744,11.6,0.542,0.386,0.307,3,14.6,8.8,14.3,1.5,0.7,12.8,17.7,,0.7,2,2.6,0.073,,-1.8,0.1,-1.7,0.1
342,Markieff Morris,PF,33,BRK,27,285,10.7,0.556,0.598,0.122,5.3,17.7,11.6,11.7,1.4,1.5,13.9,15.6,,0.1,0.3,0.4,0.073,,-1.8,-0.1,-2,0
364,Chuma Okeke,SF,24,ORL,24,428,9.2,0.508,0.698,0.219,5.8,15.6,10.7,8,1.4,2,9.5,11.7,,0.2,0.5,0.7,0.073,,-2.1,0.6,-1.4,0.1
295,Kevin Love,PF,34,MIA,18,373,12.1,0.533,0.725,0.217,4.5,29,16.3,13.4,1.2,1.1,13.2,18,,0.1,0.5,0.6,0.073,,-1.2,0,-1.2,0.1
311,Wesley Matthews,SG,36,MIL,48,732,6.9,0.514,0.783,0.168,4.7,9.4,7.2,5,1.2,1.3,10,9.8,,0.3,0.9,1.1,0.073,,-3.5,0.9,-2.7,-0.1
65,Kendall Brown,SG,19,IND,6,40,9.2,0.571,0.143,0.286,5.6,11.1,8.3,9.7,4.8,0,20.2,10.4,,0,0.1,0.1,0.072,,-7,4,-3,0
252,Tre Jones,PG,23,SAS,64,1869,15.4,0.524,0.211,0.225,2.9,10.6,6.6,30.5,2.2,0.4,11.9,19.3,,2,0.8,2.8,0.072,,-0.7,-0.8,-1.4,0.3
41,Khem Birch,C,30,TOR,20,162,9.4,0.629,0.063,0.156,5.2,12.9,8.8,5.8,1.5,3,19,11.1,,0.1,0.2,0.2,0.072,,-4.6,1,-3.6,-0.1
526,McKinley Wright IV,PG,24,DAL,25,283,12.2,0.543,0.297,0.216,3.3,13.4,8.3,25.9,1.4,1.6,18.2,15.9,,0.2,0.2,0.4,0.072,,-1.7,-0.3,-2,0
39,Patrick Beverley,PG,34,LAL,45,1211,8.3,0.548,0.656,0.207,2.2,9.9,6.2,12.2,1.6,1.7,13.8,10.6,,0.5,1.3,1.8,0.071,,-3.2,1.4,-1.8,0.1
516,Patrick Williams,PF,21,CHI,78,2209,11.1,0.578,0.41,0.157,3.8,12,8,5.8,1.5,2.9,12.5,15.6,,0.5,2.8,3.3,0.071,,-1.7,0.4,-1.3,0.4
428,Dennis Schröder,PG,29,LAL,64,1931,11.6,0.551,0.349,0.392,1,7.7,4.5,20.1,1.2,0.4,13,18.5,,1.4,1.5,2.8,0.071,,-2.3,-0.4,-2.7,-0.3
97,Zach Collins,C,25,SAS,62,1410,16.2,0.596,0.27,0.26,8.4,22.7,15.3,18.1,1.2,2.7,17.6,21.2,,1.1,1,2.1,0.071,,-0.7,0.3,-0.4,0.5
299,Sandro Mamukelashvili,C,23,SAS,15,336,15.3,0.536,0.398,0.211,12.6,19.4,15.8,14.5,1,1.2,11.4,19.5,,0.3,0.1,0.5,0.071,,0,-2.1,-2.1,0
454,Max Strus,SF,26,MIA,76,2182,10.8,0.558,0.71,0.115,2.5,11.3,6.7,11.1,1,0.5,7.9,17.6,,1.4,1.8,3.2,0.071,,-0.8,-0.9,-1.7,0.2
177,Jeff Green,PF,36,DEN,53,1040,10.8,0.575,0.305,0.338,4,11,7.6,8.1,0.8,1.4,11,16.8,,0.7,0.8,1.5,0.071,,-2.6,-1,-3.5,-0.4
255,Cory Joseph,PG,31,DET,58,1100,12.1,0.561,0.489,0.227,1.7,8.2,4.8,25.8,1.3,0.7,13.3,15.3,,1.3,0.3,1.6,0.07,,-0.7,-0.8,-1.5,0.1
261,Luke Kennard,SG,26,LAC,35,725,10.5,0.623,0.626,0.095,0.9,11.8,6.4,7.2,1.3,0.5,12,15.1,,0.5,0.6,1.1,0.07,,-1.4,0,-1.4,0.1
205,Tyler Herro,SG,23,MIA,64,2259,15.3,0.566,0.486,0.163,1.4,17.4,9.1,20,1.1,0.7,11.8,25.6,,1,2.3,3.3,0.07,,1.5,-0.8,0.6,1.5
265,Maxi Kleber,C,31,DAL,36,915,8.8,0.595,0.663,0.223,3.8,13.4,8.5,7.3,0.7,2.9,12.5,10.3,,0.7,0.7,1.3,0.07,,-2.1,0,-2.2,0
433,Landry Shamet,SG,25,PHO,36,747,10.6,0.546,0.675,0.179,1.3,7.3,4.2,14.1,1.5,0.6,10.3,18.8,,0.4,0.7,1.1,0.069,,-1.1,-0.4,-1.5,0.1
127,Ayo Dosunmu,SG,23,CHI,76,2001,10.2,0.571,0.333,0.146,2.6,9.2,5.9,13.2,1.4,1.3,14.2,14.8,,0.8,2.1,2.9,0.069,,-2.9,0.5,-2.4,-0.2
348,Mike Muscala,C,31,BOS,16,222,8.4,0.549,0.77,0.033,3.5,17.5,10.6,4.2,0.9,1.6,8.8,13.4,,0,0.3,0.3,0.069,,-3.2,0.2,-3,0
320,JaVale McGee,C,35,DAL,40,339,16.6,0.639,0.034,0.328,10.3,26.3,18.2,5.4,0.6,6.1,20.4,22.9,,0,0.4,0.5,0.069,,-4,-0.3,-4.3,-0.2
138,Tari Eason,PF,21,HOU,79,1683,15.3,0.524,0.263,0.222,12.2,18.9,15.5,7.2,2.6,2.5,12,19.4,,0.9,1.5,2.4,0.068,,-1.2,-0.6,-1.8,0.1
