"Kevin Caldwell Jr.",Lindenwood,OVC,28,78.7,90.7,25,45.1,47.62,1.5,10.8,22.3,18.9,47,65,0.723,83,195,0.426,48,149,0.322,0.7,2,18.9,Sr,5-11,11,0.59518,92.4809,3,2023,76419,"Alton, IL",,1.36361866,43,86,40,109,0.5000,0.3670,0,0,,,109.055,112.308,1.91259,158.512,-4.47731,-1.59658,-2.88073,-4.22344,32.9000,-2.08045,-2.14299,0.4333,3.0000,3.4333,3.5000,1.2333,0.2000,12.8333,"Combo G",9.26036
"Allen David Mukeba Jr.",UMKC,Sum,20,47.3,97,19.8,53,53.58,9,20.7,11.1,25,21,38,0.553,73,129,0.566,4,20,0.2,4.4,2.1,25.5,So,6-7,23,0.745908,94.8355,3.3,2023,76420,"Charleroi, Belgium",,0.70589246,51,77,22,52,0.6623,0.4231,9,12,0.7500,,102.08,102.139,2.65182,114.251,-0.734609,-2.70439,1.96978,-0.148612,28.6364,-0.874857,0.726244,2.5909,4.9545,7.5455,1.6364,1.0909,1.1364,9.3636,PF/C,2.14698
"Quandre Bullock","Louisiana Tech",CUSA,27,39.8,97.7,16.3,52.7,51.31,5.4,17.2,6.9,18,15,37,0.405,43,75,0.573,11,38,0.289,2.7,2.3,32.7,Jr,6-6,3,0.412919,93.9714,2.7,2023,76422,"Franklinton, NC",,0.65380325,36,60,7,15,0.6000,0.4667,14,19,0.7368,,103.343,102.47,1.63561,93.1504,-0.277333,-1.41268,1.13534,0.00286615,18.0345,-0.534757,0.537624,0.8621,2.4483,3.3103,0.5862,0.6897,0.3793,5.1379,"Wing F",4.65131
"Guy Fauntleroy","Austin Peay",ASun,25,46.8,91.2,20.7,42.3,46.46,1.1,7.6,21.8,19,31,42,0.738,30,79,0.38,22,70,0.314,0,4,28.2,Fr,5-10,10,0.274273,90.9681,2.9,2023,76423,"Prince George's County, MD",,1.76324513,22,47,8,32,0.4681,0.2500,0,0,,,109.336,108.661,1.50374,91.0083,-3.5936,-1.89365,-1.69994,-2.53479,21.0357,-2.48664,-0.048152,0.1786,1.3571,1.5357,2.3929,1.4286,0.0000,6.1786,"Scoring PG",8.09562
"Finley Simmons","Charleston Southern",BSth,2,0.3,59.9,13.3,0,0,0,0,39.5,0,0,0,0,0,1,0,0,0,0,0,0,0,Fr,6-1,23,-0.251139,51.0314,20,2023,76424,"Winston-Salem, NC",,,0,1,0,0,0.0000,,0,0,,,120.548,130.336,-0.00775493,0.432966,-25.4008,-11.3328,-14.0679,-21.5107,3.0000,-16.8019,-4.70878,0.0000,0.2500,0.2500,0.7500,0.0000,0.0000,0.7500,"Pure PG",0
"Kelechi Okworogwo","Austin Peay",ASun,22,21.8,95.1,17.1,44.5,49.61,7.8,14.2,5.1,18.9,15,20,0.75,17,41,0.415,5,14,0.357,6.2,1,36.4,Fr,6-6,23,0.0841603,89.4088,5.2,2023,76425,"Bronx, NY",,0.33333331,11,20,6,21,0.5500,0.2857,6,8,0.7500,,110.48,110.039,0.736965,40.2029,-4.11698,-4.33957,0.222596,-5.84114,11.1600,-3.8943,-1.94683,0.8000,1.2800,2.0800,0.2400,0.2000,0.7200,3.2400,"Stretch 4",3.47592
"Kobe MaGee",Drexel,CAA,22,12.8,103.5,15.7,45.8,50.86,5.2,5.2,11.3,17.3,7,7,1,12,20,0.6,3,16,0.188,1.3,2.3,19.4,Fr,6-6,5,0.189192,94.8331,1.5,2023,76426,"Allentown, PA",,1.22233584,11,16,1,4,0.6875,0.2500,3,3,1.0000,,99.5744,103.644,0.63542,25.2959,-1.8743,-1.74777,-0.126533,0.351982,7.9130,-0.867539,1.21952,0.4783,0.3478,0.8261,0.4783,0.3478,0.0870,2.2609,"Wing G",6.19814
"Marquez Cooper","New Orleans",Slnd,27,31,106.7,20.9,49.6,55.42,6.4,13.1,17.2,19,34,39,0.872,45,87,0.517,8,28,0.286,0.3,2.4,33.9,Sr,6-4,10,0.717425,102.242,3.7,2023,76427,"St. Petersburg, FL",,1.17240000,21,35,24,53,0.6000,0.4528,3,4,0.7500,,109.535,112.508,0.79796,69.1303,-2.12537,-0.205417,-1.91995,-1.35721,13.4828,0.034853,-1.39206,0.6897,1.4828,2.1724,1.1724,0.5517,0.0345,5.1724,"Wing G",4.11218
"Dillon Mitchell",Texas,B12,38,43.1,116.6,12.2,63.6,60.85,9.3,17,3.6,14.8,15,37,0.405,75,118,0.636,0,0,0,2,2,31.4,Fr,6-8,23,1.33079,109.45,2.6,2023,76429,"Tampa, FL",99.2,0.66666665,69,87,7,32,0.7931,0.2188,32,34,0.9412,,95.7716,89.9416,2.35113,131.121,4.71581,1.4252,3.29061,4.34506,17.4211,1.87719,2.46788,1.3684,2.5263,3.8947,0.3684,0.6053,0.3158,4.3421,C,0
"Isaac Gard",Wisconsin,B10,5,0.3,0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Fr,6-2,15,-0.31006,-2.136,8,2023,76430,"Oregon, WI",,,0,0,0,0,,,0,0,,,107.573,106.727,0.0780438,0.54219,-9.4908,-7.80737,-1.68342,-21.2104,1.0000,-16.3129,-4.89742,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,"Scoring PG",14.7424
"Ross Candelino",Wisconsin,B10,5,0.3,132,17.7,100,80.81,0,77.4,0,0,0,1,0,2,2,1,0,0,0,0,0,50,Fr,6-5,30,0.126532,123.683,0,2023,76431,"Jacksonville, FL",,,0,0,2,2,,1.0000,0,0,,,84.2631,83.6004,0.158295,1.38225,-10.6276,-4.38107,-6.2465,10.8632,1.0000,4.19058,6.67261,0.0000,0.6000,0.6000,0.0000,0.0000,0.0000,0.8000,PF/C,0
"Masud Stewart",Binghamton,AE,15,8,58.8,25.1,28.8,37.74,0,11.4,3.9,33.1,10,15,0.667,6,21,0.286,1,5,0.2,0,0,57.7,Fr,6-1,4,-0.585677,60.285,3.8,2023,76434,"New Castle, DE",,0.33330186,3,8,3,13,0.3750,0.2308,0,0,,,112.349,114.659,0.316599,12.2832,-18.8562,-13.4287,-5.42747,-14.3237,8.1765,-9.54722,-4.77643,0.1176,0.8235,0.9412,0.3529,0.0000,0.0588,2.0588,"Wing G",3.18055
"Tyrese Elliott","North Carolina A&T",CAA,24,20,89.2,17.8,38.7,43.99,3.2,6.5,8.5,13.7,17,25,0.68,18,36,0.5,4,26,0.154,0.9,3.9,40.3,Fr,6-2,5,-0.0489653,85.7637,5.3,2023,76435,"Grayson, GA",38.0,0.83348335,15,22,3,14,0.6818,0.2143,0,0,,,106.706,109.224,0.67296,43.6991,-4.52516,-3.0401,-1.48506,-4.93907,10.2593,-5.06516,0.126097,0.3333,0.7407,1.0741,0.3704,0.7037,0.0741,3.1852,"Combo G",6.34261
"Lamar Washington","Texas Tech",B12,32,38.1,92.6,16.4,47.5,53.8,1.8,11.3,20.1,32.6,33,45,0.733,27,49,0.551,7,30,0.233,1.5,3.4,57,Fr,6-4,1,0.236772,91.6912,3.8,2023,76436,"Portland, OR",81.4,1.26667614,24,43,3,6,0.5581,0.5000,7,7,1.0000,,98.083,93.4169,1.89525,99.6734,1.81794,-1.10672,2.92466,0.731998,15.3750,-2.44004,3.17203,0.2188,1.5312,1.7500,1.7812,0.9062,0.1875,3.3750,"Scoring PG",3.55727
"Pano Pavlidis",Hartford,ind,25,62.2,106.4,17.9,58.3,58.38,9.7,18,10.4,18.9,24,43,0.558,77,119,0.647,7,31,0.226,6.3,2,28.7,Sr,6-8,24,1.09482,99.8998,3.6,2023,76438,"College Point, NY",,0.89477564,63,84,18,43,0.7500,0.4186,14,15,0.9333,,109.045,113.744,1.33598,120.36,-0.826972,-1.12104,0.294068,-1.73735,24.5714,-0.69673,-1.04062,2.0000,3.7500,5.7500,1.2143,0.8571,1.3214,8.0357,PF/C,3.00632
"AJ McKee",Queens,ASun,30,81.1,110.1,23.4,50.7,56.12,5.9,9.1,10,14.6,122,160,0.762,92,204,0.451,54,137,0.394,0.6,2,46.9,So,6-2,5,2.85126,112.553,3.5,2023,76439,"Charlotte, NC",,0.92064318,77,151,15,53,0.5099,0.2830,1,1,1.0000,,109.225,110.538,2.1024,161.797,0.158959,1.84022,-1.68126,0.108751,31.6970,1.38406,-1.27531,1.7576,2.5758,4.3333,1.7576,1.0909,0.1818,15.3939,"Wing G",7.95152
"Gavin Rains",Queens,ASun,16,33.1,96.1,15.1,54.4,51.91,10.9,32.3,13.3,29.3,4,15,0.267,37,66,0.561,0,2,0,2.6,2.4,22.1,Jr,6-7,4,-0.0794663,86.2955,2.6,2023,76440,"Trinity, NC",,0.92105001,29,42,8,24,0.6905,0.3333,8,9,0.8889,,99.8371,102.281,2.31929,95.562,0.7597,-2.58951,3.34921,-0.65236,24.2105,-1.33639,0.684026,2.9474,7.2105,10.1579,1.8421,1.0000,0.5263,6.1053,PF/C,0.284415
"Kyle Johnson","Delaware St.",MEAC,27,47.3,81.4,15.9,40.1,43.7,9.2,20.2,6.7,26.3,26,46,0.565,37,92,0.402,1,4,0.25,2.7,1.2,47.9,Sr,6-8,4,-0.756377,75.7072,5,2023,76441,"San Diego, CA",,0.45944039,26,45,11,47,0.5778,0.2340,7,9,0.7778,,107.751,110.673,1.21856,97.1187,-6.15979,-5.61107,-0.548724,-6.79817,18.7586,-5.37969,-1.41847,1.5862,3.1724,4.7586,0.5862,0.4483,0.4483,3.9310,PF/C,0.45158
"Adam Afifi","Cal St. Northridge",BW,5,4.6,48.6,23.6,26.7,26.63,8.4,20,4.1,32.9,1,4,0.25,4,9,0.444,0,6,0,2.2,0,26.7,Jr,6-9,23,-1.41301,50.1997,6.5,2023,76442,"San Jose, CA",,0.14288164,1,3,3,6,0.3333,0.5000,0,0,,,108.314,110.018,0.732865,8.63545,-16.7099,-12.824,-3.88592,-16.6076,12.0000,-12.9652,-3.64241,1.0000,1.8333,2.8333,0.1667,0.0000,0.1667,4.0000,PF/C,6.61096
"Owen White","South Alabama",SB,33,80.4,109.9,15.1,55,57.18,2.1,11.9,5,11.2,34,42,0.81,33,81,0.407,73,178,0.41,1,1.5,16.2,Sr,6-6,22,1.7856,103.224,3.4,2023,76443,"Rhinelander, WI",,1.06673669,21,38,12,43,0.5526,0.2791,2,2,1.0000,,101.436,101.896,3.04815,169.201,3.00002,2.04718,0.95284,1.2026,31.7143,0.632501,0.570102,0.5429,3.3714,3.9143,0.9143,0.7714,0.3429,9.2857,"Wing G",10.0739
"K.T. Raimey",DePaul,BE,19,11.9,109.4,19.1,46.7,55.13,3.5,10.1,14.4,15,16,16,1,9,19,0.474,8,26,0.308,0,2.1,35.6,Jr,6-3,4,0.763452,113.517,5.3,2023,76444,"Olathe, KS",,1.49988135,8,14,1,5,0.5714,0.2000,0,0,,,110.903,105.452,0.68994,25.7131,-0.40556,1.80844,-2.214,1.16379,8.4211,0.886866,0.276923,0.2632,0.7368,1.0000,0.6316,0.3158,0.0000,3.0526,"Combo G",9.3574
"Cameron Stitt","Delaware St.",MEAC,21,34.1,96.4,17.1,50,50.21,9.1,19.3,6,18.3,9,18,0.5,35,69,0.507,10,31,0.323,1.4,0.9,18,So,6-8,32,0.206239,90.6136,3.8,2023,76445,"Charlotte, NC",,0.52387734,29,45,6,24,0.6444,0.2500,4,5,0.8000,,109.566,113.781,0.937752,64.9129,-5.15541,-2.67168,-2.48373,-4.1768,17.6957,-1.82764,-2.34917,1.3913,2.6957,4.0870,0.4783,0.3043,0.1739,5.1304,"Stretch 4",4.85449
"Reis Jones","Morehead St.",OVC,6,0.8,115.9,9.7,0,51.28,0,12,0,0,2,2,1,0,1,0,0,0,0,0,6.1,200,Fr,6-10,21,0.0577277,97.2002,12,2023,76451,"Oxon Hill, MD",,0.00000000,0,0,0,1,,0.0000,0,0,,,95.2313,96.1416,0.191295,2.34511,-1.89416,-3.35784,1.46368,-1.60929,2.8000,-6.94706,5.33777,0.1000,0.3000,0.4000,0.0000,0.1000,0.3000,0.5000,C,0
"Alex Horiuk","UT Rio Grande Valley",WAC,13,4.8,76.2,17.6,30.8,35.77,10.7,8.3,6.7,22.6,3,5,0.6,4,12,0.333,0,1,0,3.8,1,38.5,Fr,7-0,21,-0.211362,72.4137,4.4,2023,76453,"Chernivtsi, Ukraine",,0.24989375,1,5,3,7,0.2000,0.4286,0,0,,,110.808,109.028,0.288248,9.25746,-6.76211,-5.56137,-1.20074,-6.97043,6.0588,-4.15009,-2.82034,0.6471,0.7059,1.3529,0.1176,0.0588,0.1765,2.3529,C,0.989057
"Adante' Holiman","UT Rio Grande Valley",WAC,20,37,94.9,21.2,54.6,57.82,1.7,4.3,22.8,29.6,36,53,0.679,26,57,0.456,22,51,0.431,0.5,1.2,49.1,Fr,6-0,5,0.618918,95.8059,5.9,2023,76454,"McAlester, OK",43.6,1.32726798,26,49,0,8,0.5306,0.0000,0,0,,,113.492,112.77,1.18545,62.2534,-5.51384,-1.50653,-4.00731,-4.35052,21.0000,-1.67554,-2.67499,0.2917,0.8750,1.1667,3.0417,0.5000,0.1250,7.4583,"Pure PG",6.54382
"Isaiah Barganier","UT Rio Grande Valley",WAC,8,2.4,54.5,24,28.6,28.09,17.1,28.9,0,33.1,1,4,0.25,2,5,0.4,0,2,0,0,0,57.1,Fr,6-7,23,-0.372082,55.4472,14.8,2023,76455,"Fulshear, TX",,0.33340001,2,4,0,1,0.5000,0.0000,0,0,,,106.842,105.855,0.273612,5.52675,-23.2377,-13.8283,-9.40948,-19.3034,5.7500,-14.4332,-4.87024,0.7500,1.6667,2.4167,0.1667,0.0000,0.0000,1.8333,PF/C,3.95623
"Damonze Woods","UT Arlington",WAC,8,4.1,109.8,19.2,50,56.29,20.8,18.4,4.5,19.6,5,7,0.714,5,10,0.5,0,0,0,5.1,1.3,70,Fr,6-7,12,0.479577,110.613,5.8,2023,76456,"Amarillo, TX",,0.14283469,3,7,2,3,0.4286,0.6667,0,1,0.0000,,103.014,101.526,0.567697,9.12275,0.692635,-0.0533746,0.74601,-0.0682513,6.6364,0.570282,-0.638533,0.9091,0.8182,1.7273,0.0909,0.0909,0.2727,2.4545,PF/C,0
"Brandon Walker","UT Arlington",WAC,29,45,80.9,23.6,36.8,38.08,8.7,18.8,3.1,13.1,21,43,0.488,66,158,0.418,8,54,0.148,0.5,0.9,20.3,Fr,6-7,2,-0.0513695,86.3957,4.4,2023,76457,"Oak Cliff, TX",,0.35714286,45,85,21,73,0.5294,0.2877,2,2,1.0000,,105.99,105.366,1.48913,87.9546,-8.31169,-4.96079,-3.35089,-7.64286,17.9375,-4.74996,-2.8929,1.5312,2.8125,4.3438,0.3125,0.3125,0.0938,6.5938,"Stretch 4",6.21101
"Wilguens Exacte Jr.",Utah,P12,32,29.5,88.2,19.7,42.5,46.74,2.4,9.6,11.3,22.6,18,19,0.947,17,52,0.327,21,62,0.339,0,1,16.7,Fr,6-6,11,0.186764,91.7806,3.2,2023,76458,"Montreal, QC",,0.78571429,14,36,3,16,0.3889,0.1875,3,4,0.7500,,100.518,97.8782,1.28301,57.1989,-2.93127,-2.5569,-0.374369,-2.75931,11.8438,-2.60241,-0.156899,0.2500,1.0938,1.3438,0.6875,0.1875,0.0000,3.5938,"Wing G",9.83134
"Mason Docks",UMBC,AE,26,21,74.5,16.7,32.4,37.74,1.3,9.2,12.5,24.2,14,23,0.609,7,29,0.241,7,25,0.28,0.4,0.9,42.6,Fr,6-0,14,-0.655102,68.3214,3.2,2023,76459,"East Lansing, MI",,1.33328330,1,10,6,19,0.1000,0.3158,0,0,,,111.063,116.179,0.452021,38.0839,-9.54927,-6.35594,-3.19333,-10.2146,10.4444,-7.028,-3.18659,0.1111,0.8148,0.9259,0.8889,0.1852,0.0370,2.0741,"Scoring PG",5.60489
"Caleb Donaldson","Eastern Illinois",OVC,29,81.6,90.2,16.4,46.9,48.01,0.7,7.4,19.8,21,37,71,0.521,87,172,0.506,8,39,0.205,0.6,1.1,33.6,Jr,6-5,20,-0.607942,81.8529,1.5,2023,76462,"Rockton, IL",,1.66129994,58,98,29,74,0.5918,0.3919,8,8,1.0000,,111.965,115.235,1.5844,129.608,-6.98563,-3.67694,-3.30869,-6.26606,32.1935,-3.53284,-2.73322,0.2581,2.1290,2.3871,3.3226,0.6774,0.1935,8.4839,"Combo G",2.32548
"Rodolfo Bolis","Eastern Illinois",OVC,8,3.5,84,23.6,70,50.72,16.3,11.1,10.8,23.4,0,8,0,7,10,0.7,0,0,0,2.9,7,80,So,6-8,23,-0.0142013,86.42,6.8,2023,76463,"Espirto Santo, Brazil",,1.00000000,6,7,1,3,0.8571,0.3333,1,1,1.0000,,95.6928,96.8237,0.576102,10.7798,1.09567,-1.58959,2.68525,3.70642,5.3000,-0.0810424,3.78747,0.9000,0.7000,1.6000,0.4000,1.0000,0.1000,1.9000,"Wing F",0
"Kinyon Hodges","Eastern Illinois",OVC,24,68.7,105.6,21.3,54.4,56.83,2.1,9.7,16.6,15.3,52,72,0.722,112,205,0.546,24,67,0.358,1.2,2.3,26.5,Jr,6-2,10,1.82632,103.09,2.8,2023,76464,"Cape Girardeau, MO",,1.46805330,65,94,47,111,0.6915,0.4234,34,35,0.9714,,108.058,110.773,2.12249,133.35,-1.6995,0.18033,-1.87983,-0.810562,32.3846,0.426593,-1.23716,0.6923,2.8462,3.5385,2.6538,1.3846,0.3077,14.3846,"Combo G",4.74522
"Nick Ellington","Eastern Illinois",OVC,29,43.3,103,22.8,51.4,55.12,11.7,17,5.8,16.2,65,104,0.625,73,142,0.514,0,0,0,6.4,1.9,73.2,Jr,6-8,11,0.885771,101.94,4.6,2023,76465,"St. Louis, MO",,0.40000001,66,112,7,30,0.5893,0.2333,21,28,0.7500,,103.337,106.356,1.37559,102.731,-2.50957,-2.4789,-0.0306775,-2.36191,17.3871,-1.2182,-1.14371,1.7419,2.6774,4.4194,0.4516,0.6129,0.9677,7.2581,C,0
"Marvin McGhee III","Cal St. Bakersfield",BW,31,70.9,101.4,15.8,55,57.89,1,11.6,5.4,19.7,34,40,0.85,40,83,0.482,50,126,0.397,0.3,1.6,19.1,So,6-4,10,0.83668,95.7238,3.8,2023,76466,"Atlanta, GA",,0.48939756,10,18,30,65,0.5556,0.4615,0,0,,,105.72,107.337,2.15254,133.731,-1.86281,-0.908218,-0.954587,-2.16484,28.6061,-1.41151,-0.753324,0.2424,2.5152,2.7576,0.6970,0.6970,0.0606,8.6667,"Wing G",8.93291
"Apostolos Roumoglou",Connecticut,BE,19,1.8,78.4,18.1,28.6,35.61,8.4,20.2,5.7,23.2,2,3,0.667,2,5,0.4,0,2,0,0,2.1,42.9,Fr,6-7,33,-0.0431335,78.7836,5.7,2023,76468,"Xanthi, Greece",,0.49952516,2,5,0,0,0.4000,,0,0,,,93.1106,91.2739,0.194037,5.6085,-3.04888,-3.86456,0.815682,-7.67948,1.4737,-7.42037,-0.259108,0.1053,0.2632,0.3684,0.0526,0.0526,0.0000,0.3158,"Wing F",4.28412
"JJ Louden","Weber St.",BSky,5,0.6,0,17.5,0,0,0,18.4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Fr,6-5,23,-0.42457,-0.177456,5.7,2023,76469,"Indianapolis, IN",,0.00000000,,,,,,,,,,,105.547,108.376,0.101254,1.06166,-23.1525,-22.1431,-1.00933,-24.5717,1.3333,-19.1764,-5.39531,0.0000,0.1667,0.1667,0.0000,0.1667,0.0000,0.0000,PF/C,0
"Louie Jordan","Weber St.",BSky,16,5.9,58.7,9.8,33.3,33.33,3.5,10.3,2.5,33.3,0,0,0,0,0,0,2,9,0.222,0,0,0,Fr,6-8,30,-0.628337,48.5888,1.6,2023,76470,"Leicester, England",,0.60007203,0,0,0,0,,,0,0,,,108.262,107.033,0.360868,9.89663,-7.70533,-6.14585,-1.55947,-6.81728,5.4444,-4.80558,-2.01169,0.1111,0.4444,0.5556,0.1667,0.0000,0.0556,0.5000,"Wing F",7.3822
"Joseph Pinion",Arkansas,SEC,26,10.3,136.3,14.7,58.5,61.6,3.2,9.3,3.8,0,7,7,1,8,13,0.615,13,34,0.382,0.7,2.3,14.9,Fr,6-5,5,0.897292,132.341,5.6,2023,76471,"Morrilton, AR",80.0,,7,11,1,2,0.6364,0.5000,2,2,1.0000,,99.6047,94.1865,0.696639,25.0158,4.82179,5.31391,-0.492122,5.89335,5.7308,3.55451,2.33884,0.1538,0.4615,0.6154,0.1154,0.2308,0.0385,2.3846,"Wing G",12.9832
"Kuron Coleman","Arkansas Pine Bluff",SWAC,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fr,6-4,3,-0.544861,-6.99375,0,2023,76472,"Newport News, VA",,,,,,,,,,,,,113.036,116.067,0.0760592,0.500512,-7.06121,-5.10034,-1.96087,-10.5657,1.8333,-5.59078,-4.97491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,PF/C,0
"Alex Karaban",Connecticut,BE,38,72.3,125.4,14.4,60.3,62.13,6.4,11.2,10.4,16.3,36,44,0.818,64,107,0.598,65,161,0.404,2.4,1.1,16.4,Fr,6-8,11,3.41836,121.281,3.4,2023,76473,"Southborough, MA",81.2,1.49995681,55,90,9,17,0.6111,0.5294,9,10,0.9000,,97.5407,93.2864,3.606,181.627,8.6225,5.4597,3.16281,6.656,28.9211,4.06296,2.59304,1.5789,2.8684,4.4474,1.7368,0.5526,0.6579,9.4474,"Stretch 4",8.58601
"Zach Reinhart","Arkansas Pine Bluff",SWAC,24,29.4,89.5,12.9,47.9,49.02,0.7,8.1,8.8,20.8,3,3,1,1,5,0.2,22,66,0.333,1.4,1.4,4.2,Fr,6-6,2,-0.3368,79.939,1.8,2023,76474,"Orlando, FL",,1.05260826,0,1,1,4,0.0000,0.2500,0,0,,,106.31,112.242,0.785443,49.3521,-4.49991,-3.00652,-1.49339,-3.32627,14.2500,-1.98562,-1.34065,0.0714,1.0000,1.0714,0.7143,0.3571,0.1429,3.1786,"Scoring PG",11.7455
"Daric Danchanko","St. Francis PA",NEC,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fr,6-8,42,-0.6514,-6.64321,0,2023,76476,"Ebensburg, PA",,0.00000000,,,,,,,,,,,118.027,135.056,-0.040513,0.200353,-7.09014,-3.84056,-3.24958,-4.49042,3.0000,-1.20301,-3.28742,1.0000,0.6667,1.6667,0.0000,0.0000,0.0000,1.6667,C,0
"Cason Wallace",Kentucky,SEC,32,74.9,112.1,20.3,51.6,54.31,3.3,10.3,24.4,19.3,53,70,0.757,95,185,0.514,44,127,0.346,1.6,3.7,22.4,Fr,6-4,22,3.34104,117.483,3,2023,76477,"Dallas, TX",98.6,2.02980221,52,73,43,112,0.7123,0.3839,11,11,1.0000,,99.2496,94.7875,3.801,198.273,7.65779,4.53966,3.11814,7.0042,32.0625,3.23424,3.76995,0.9375,2.7812,3.7188,4.2500,1.9688,0.4688,11.7188,"Scoring PG",7.41714
"B.J. Omot","North Dakota",Sum,31,80.2,103,20.4,45,50.25,3.5,10.4,9,11.3,86,112,0.768,79,171,0.462,41,141,0.291,2.9,0.6,35.9,Fr,6-8,20,1.56376,101.259,2.1,2023,76478,"Mankato, MN",,1.14632968,53,96,26,75,0.5521,0.3467,15,15,1.0000,,112.22,113.318,1.77087,152.732,-1.79716,-0.0475423,-1.74962,-1.8389,31.6667,0.123251,-1.96215,0.9697,2.7273,3.6970,1.4242,0.3939,0.9394,11.9697,"Wing F",8.30284
"Gregg Glenn III",Michigan,B10,4,0.8,113.8,36.7,40,43.48,21.5,39.6,39.2,0,2,4,0.5,2,5,0.4,0,0,0,0,16.2,80,Fr,6-7,23,0.531839,142.952,10.9,2023,76479,"Pompano Beach, FL",76.2,,2,4,0,1,0.5000,0.0000,0,0,,,59.8307,58.9437,0.670598,5.48408,32.4286,14.3903,18.0383,22.5209,2.7500,6.41047,16.1104,0.5000,1.0000,1.5000,0.5000,0.7500,0.0000,1.5000,"Wing G",0
"Jared Turner",Northeastern,CAA,29,37.8,126.8,13.7,66.8,65.59,2,17.8,9.2,11.4,11,22,0.5,9,20,0.45,43,90,0.478,0.9,0.8,20,Fr,6-8,13,1.4496,113.957,3,2023,76480,"Silver Spring, MD",45.8,1.66674723,3,4,6,16,0.7500,0.3750,0,0,,,107.522,109.965,1.04382,72.7238,0.0569964,1.84609,-1.78909,1.65584,15.7586,2.43779,-0.781944,0.2759,2.3793,2.6552,0.6897,0.2069,0.1379,5.4483,"Stretch 4",11.7589
"Mark Armstrong",Villanova,BE,34,49.7,90.3,17.7,44.9,47.77,1.1,11,10.3,17.5,21,24,0.875,54,108,0.5,17,69,0.246,0.9,2.4,13.6,Fr,6-2,2,0.301731,91.5886,3.4,2023,76481,"South Orange, NJ",89.6,1.00000000,39,65,15,43,0.6000,0.3488,9,13,0.6923,,104.209,99.0248,2.0847,117.511,-0.0974086,-1.52389,1.42648,-0.850592,19.9706,-2.41508,1.56449,0.1765,1.7941,1.9706,1.0000,0.7647,0.1471,5.2941,"Wing G",6.29046
"Rashad King",Northeastern,CAA,29,39.8,65.7,18.1,33,35.93,4.1,11.5,12.7,34.3,13,20,0.65,26,77,0.338,6,29,0.207,2,1.6,18.9,Fr,6-6,4,-1.38768,62.8998,3.9,2023,76482,"Evans, GA",,0.63998608,15,46,11,31,0.3261,0.3548,1,2,0.5000,,106.991,109.899,1.10241,78.5195,-8.06218,-7.56471,-0.497466,-9.50099,16.5862,-7.95006,-1.55094,0.5862,1.6207,2.2069,1.1034,0.4483,0.3448,2.8621,"Wing G",3.59858
"Chase Cormier",Northeastern,CAA,29,31.8,85.9,19.3,42.3,45.74,1.5,8,17.2,24.9,21,33,0.636,22,55,0.4,13,43,0.302,0,0.8,33.7,Fr,6-2,3,-0.140331,84.146,3.5,2023,76483,"Milton, GA",53.6,1.06445275,10,23,12,32,0.4348,0.3750,0,0,,,111.382,113.935,0.698056,49.7743,-8.32188,-4.36948,-3.95241,-7.28911,13.2759,-4.6627,-2.62641,0.1724,0.8966,1.0690,1.1379,0.1724,0.0000,3.5862,"Combo G",6.67818
"Brendan Hausen",Villanova,BE,32,20.8,126.8,14.9,63.6,65.39,0.9,5.6,8.8,8.7,10,12,0.833,4,7,0.571,27,63,0.429,0,1.5,17.1,Fr,6-4,1,1.11178,123.461,3.4,2023,76484,"Amarillo, TX",77.8,2.00000000,3,3,1,4,1.0000,0.2500,0,0,,,108.503,103.291,0.795349,40.4169,2.87382,4.12653,-1.25272,3.68375,8.8750,3.10263,0.581115,0.0625,0.4062,0.4688,0.3750,0.2188,0.0000,3.0938,"Combo G",13.7236
"Dug McDaniel",Michigan,B10,34,75.3,99.6,18.6,44.5,48.39,1,9.9,21.3,17.1,53,69,0.768,71,178,0.399,33,93,0.355,0.1,2.2,25.5,Fr,5-11,0,1.56032,102.143,1.6,2023,76485,"Washington, DC",84.0,2.17849563,18,57,53,121,0.3158,0.4380,0,0,,,102.981,97.8314,3.2815,174.675,2.40459,1.0977,1.30689,1.19087,30.7941,-0.287794,1.47866,0.2647,2.7941,3.0588,3.5882,1.1176,0.0294,8.6471,"Scoring PG",5.27759
"Jett Howard",Michigan,B10,29,66.1,111.5,21.8,53.2,56.19,1,8.8,12.9,11,60,75,0.8,59,119,0.496,78,212,0.368,2.1,0.8,22.7,Fr,6-8,13,3.41995,118.99,2.8,2023,76486,"Miami, FL",91.8,1.59456060,29,47,30,72,0.6170,0.4167,6,6,1.0000,,105.02,100.26,3.11714,138.912,4.56492,4.30489,0.260029,4.33052,31.6897,3.88517,0.445347,0.2759,2.5517,2.8276,2.0345,0.4138,0.6552,14.2069,"Wing F",13.7051
